kod;name;category;price without wat
154225;Stôl ergo ľavý, 1600 x 1200 x 755 mm, čerešňa;Kancelárske pracovné stoly;239,00 €
611003;Pracovný stôl SINGLE Wood LAYERS;Kancelárske pracovné stoly;348,00 €
154471;Rohový písací stôl SELECT so skrinkou - dĺžka 1800 mm, ľavý, čerešňa;Kancelárske pracovné stoly;598,00 €
519069;Rohový kancelársky pracovný stôl, zaoblený 180 x 120 cm, buk, ľavý;Kancelárske pracovné stoly;201,00 €
2030975;Rohový písací stôl WELS, ľavý, dezén višňa;Kancelárske pracovné stoly;299,00 €
519120;Rohový kancelársky pracovný stôl, zaoblený 160 x 120 cm, wenge, pravý;Kancelárske pracovné stoly;184,00 €
468047;Rokovací stôl Invitation 1800 x 800 mm, breza;Kancelárske pracovné stoly;245,00 €
468129;Kancelársky stôl Flexible L 1600 x 1600 mm, čerešňa;Kancelárske pracovné stoly;168,00 €
154532;Stôl rokovací Select, 1800 x 800 x 755 mm, buk;Kancelárske pracovné stoly;301,00 €
6100071;Kancelársky písací stôl rovný 160 x 80 cm, biela;Kancelárske pracovné stoly;128,00 €
185298;Stôl kancelársky pravý, 1800 x 1200 x 735 mm, čerešňa;Kancelárske pracovné stoly;209,00 €
2030214;Kancelársky stôl BERN, kovová podnož, 1600x850 mm, dezén breza;Kancelárske pracovné stoly;235,00 €
185723;Kancelársky písací stôl CLASSIC C, 1600 x 800 mm, dezén divoká hruška;Kancelárske pracovné stoly;252,00 €
203759;Písací stôl, 1400 x 800 x 760 mm, hruška;Kancelárske pracovné stoly;125,00 €
154456;Rohový písací stôl SELECT, pravý, dezén buk;Kancelárske pracovné stoly;349,00 €
185955;Stôl konferenčný CLASSIC, 2000 x 800 x 742 mm, orech;Kancelárske pracovné stoly;426,00 €
185632;Kancelársky písací stôl CLASSIC A, 1600 x 800 mm, dezén buk;Kancelárske pracovné stoly;142,00 €
2030247;Rohový písací stôl BERN s kontajnerom - dĺžka 1600 mm, drevená podnož, wenge;Kancelárske pracovné stoly;400,00 €
468051;Rokovací stôl Invitation 1800 x 800 mm, wenge;Kancelárske pracovné stoly;245,00 €
140319;Kancelársky stôl ASSIST s prístavbou, pravý, dezén dub antracit;Kancelárske pracovné stoly;303,00 €
437159;Písací stôl ARRISTO LUX oblúk pravý, 1800 mm, orech;Kancelárske pracovné stoly;215,00 €
203012;Rohový písací stôl, pravý, javor;Kancelárske pracovné stoly;147,00 €
154214;Stôl pracovný, 800 x 600 x 755 mm, buk;Kancelárske pracovné stoly;97,00 €
2030275;Rohový písací stôl BERN s kontajnerom - dĺžka 2000 mm, kovová podnož, wenge;Kancelárske pracovné stoly;483,00 €
203606;Rohový písací stôl WELS, pravý, dezén wenge;Kancelárske pracovné stoly;299,00 €
154227;Stôl ergo pravý, 1600 x 1200 x 755 mm, čerešňa;Kancelárske pracovné stoly;239,00 €
203761;Kancelársky písací stôl, dĺžka 1400 mm, javor;Kancelárske pracovné stoly;125,00 €
611160;Pracovný stôl SINGLE Gray LAYERS bez prepážok;Kancelárske pracovné stoly;254,00 €
468038;Stôl Alfa so skrinkou 1800 x 800 mm pravý, buk;Kancelárske pracovné stoly;294,00 €
185689;Rohový písací stôl CLASSIC B, pravý, dezén buk;Kancelárske pracovné stoly;310,00 €
6100065;Kancelársky písací stôl rovný 120 x 80 cm, biela;Kancelárske pracovné stoly;108,00 €
140310;Kancelársky stôl ASSIST, 2000 x 800 mm, dezén prír. sv. dub;Kancelárske pracovné stoly;216,00 €
185764;Stôl konferenčný CLASSIC, 1600 x 800 x 742 mm, buk;Kancelárske pracovné stoly;375,00 €
2030133;Kancelársky stôl BERN - drevená podnož, pravý, dĺžka 1400 mm, wenge;Kancelárske pracovné stoly;159,00 €
6100082;Ergonomický kancelársky pracovný stôl 160 x 120 cm, biela/dub prírodný, ľavý;Kancelárske pracovné stoly;149,00 €
468124;Kancelársky stôl Flexible L 1800 x 1400 mm, čerešňa;Kancelárske pracovné stoly;163,00 €
6100131;Ergonomický kancelársky pracovný stôl 160 x 120 cm, biela, pravý;Kancelárske pracovné stoly;149,00 €
611169;Pracovný stôl BOARDS wood, dub tmavý, 1400 x 750 mm;Kancelárske pracovné stoly;250,00 €
6100139;Rohový kancelársky pracovný stôl, zaoblený 160 x 120 cm, biela/dub prírodný, pravý;Kancelárske pracovné stoly;174,00 €
2030167;Kancelársky stôl BERN - kovová podnož, pravý, dĺžka 1800 mm, wenge;Kancelárske pracovné stoly;258,00 €
185306;Kancelársky stôl, 800 x 800 x 742 mm, čerešňa;Kancelárske pracovné stoly;170,00 €
2030246;Rohový písací stôl BERN s kontajnerom - dĺžka 1600 mm, drevená podnož, breza;Kancelárske pracovné stoly;400,00 €
519034;Kancelársky písací stôl rovný 120 x 80 cm, buk;Kancelárske pracovné stoly;114,00 €
154438;Rohový písací stôl SELECT, ľavý, dezén buk;Kancelárske pracovné stoly;362,00 €
611164;Pracovný stôl BOARDS wood, dub prírodný, 1700 x 750 mm;Kancelárske pracovné stoly;273,00 €
203918;Písací stôl - rovný, 2000 x 850 x 762 mm, wenge;Kancelárske pracovné stoly;299,00 €
154455;Rohový písací stôl SELECT, ľavý, dezén čerešňa;Kancelárske pracovné stoly;349,00 €
611159;Pracovný stôl SINGLE White LAYERS bez prepážok;Kancelárske pracovné stoly;260,00 €
468141;Kancelársky stôl Flexible 1400 x 800 mm, wenge;Kancelárske pracovné stoly;121,00 €
185720;Kancelársky písací stôl CLASSIC C, 1400 x 800 mm, dezén divoká hruška;Kancelárske pracovné stoly;246,00 €
611002;Pracovný stôl SINGLE Gray LAYERS;Kancelárske pracovné stoly;329,00 €
203636;Rokovací stôl Wels, 2200x1200 mm, wenge;Kancelárske pracovné stoly;341,00 €
468149;Kancelársky stôl Flexible 1800 x 800 mm, čerešňa;Kancelárske pracovné stoly;130,00 €
185295;Stôl kancelársky, 1800 x 800 x 735 mm, čerešňa;Kancelárske pracovné stoly;152,00 €
185924;Kancelársky písací stôl CLASSIC B, 1600 x 800 mm, dezén orech;Kancelárske pracovné stoly;209,00 €
519067;Rohový kancelársky pracovný stôl, zaoblený 160 x 120 cm, wenge, ľavý;Kancelárske pracovné stoly;184,00 €
6100089;Rohový kancelársky pracovný stôl, zaoblený 180 x 120 cm, biela, ľavý;Kancelárske pracovné stoly;190,00 €
611006;Pracovný stôl DOUBLE Wood LAYERS;Kancelárske pracovné stoly;600,00 €
2030866;Rohové pracovné miesto, 2000 x 2050 x 760 mm, breza;Kancelárske pracovné stoly;720,00 €
154211;Stôl pracovný, 1600 x 800 x 755 mm, čerešňa;Kancelárske pracovné stoly;179,00 €
203921;Kancelársky stôl WELS, 2000 x 850 mm, dezén merano;Kancelárske pracovné stoly;299,00 €
2030263;Rohový písací stôl BERN s kontajnerom - dĺžka 1400 mm, drevená podnož, wenge;Kancelárske pracovné stoly;442,00 €
2030966;Kancelársky stôl WELS, 1800 x 850 mm, dezén dub sivý;Kancelárske pracovné stoly;274,00 €
519058;Ergonomický kancelársky pracovný stôl 160 x 120 cm, orech, ľavý;Kancelárske pracovné stoly;158,00 €
154463;Rohový písací stôl SELECT s prístavbou - dĺžka 1800 mm, ľavý, čerešňa;Kancelárske pracovné stoly;493,00 €
2030855;Písací stôl Bern Plus, 2000 x 1000 mm, wenge;Kancelárske pracovné stoly;488,00 €
154252;Rohový písací stôl UNI so skrinkou - dĺžka 1800 mm, ľavý, buk;Kancelárske pracovné stoly;408,00 €
519049;Kancelársky písací stôl rovný 180 x 80 cm, buk;Kancelárske pracovné stoly;151,00 €
2030895;Rohové pracovné miesto, 2550 x 2050 x 760 mm, wenge;Kancelárske pracovné stoly;995,00 €
611001;Pracovný stôl LAYERS, biely;Kancelárske pracovné stoly;329,00 €
185333;Stôl konferenčný, 700 x 700 x 742 mm, čerešňa;Kancelárske pracovné stoly;152,00 €
185630;Kancelársky písací stôl CLASSIC A, 1400 x 800 mm, dezén divoká hruška;Kancelárske pracovné stoly;135,00 €
6100073;Kancelársky písací stôl rovný 160 x 80 cm, biela/dub prírodný;Kancelárske pracovné stoly;128,00 €
185914;Rohový písací stôl CLASSIC A, ľavý, dezén orech;Kancelárske pracovné stoly;209,00 €
203503;Rohový písací stôl, ľavý, tmavý orech;Kancelárske pracovné stoly;147,00 €
611167;Pracovný stôl BOARDS gray, 1400 x 750 mm;Kancelárske pracovné stoly;250,00 €
185324;Stôl kancelársky, 1600 x 800 x 742 mm, čerešňa;Kancelárske pracovné stoly;252,00 €
140303;Kancelársky stôl ASSIST, 1600 x 800 mm, dezén dub antracit;Kancelárske pracovné stoly;181,00 €
6100091;Rohový kancelársky pracovný stôl, zaoblený 180 x 120 cm, biela/dub prírodný, ľavý;Kancelárske pracovné stoly;190,00 €
185299;Stôl kancelársky ľavý, 1800 x 1200 x 735 mm, čerešňa;Kancelárske pracovné stoly;209,00 €
519052;Kancelársky písací stôl rovný 180 x 80 cm, wenge;Kancelárske pracovné stoly;151,00 €
610934;Písací stôl INTEGRO, wenge;Kancelárske pracovné stoly;82,00 €
519113;Ergonomický kancelársky pracovný stôl 180 x 120 cm, čerešňa, pravý;Kancelárske pracovné stoly;168,00 €
185308;Kancelársky stôl, 1400 x 800 x 742 mm, čerešňa;Kancelárske pracovné stoly;195,00 €
185681;Kancelársky písací stôl CLASSIC B, 1800 x 800 mm, dezén divoká hruška;Kancelárske pracovné stoly;221,00 €
519061;Ergonomický kancelársky pracovný stôl 180 x 120 cm, breza, ľavý;Kancelárske pracovné stoly;168,00 €
2030974;Rohový písací stôl WELS, pravý, dezén višňa;Kancelárske pracovné stoly;299,00 €
185714;Kancelársky písací stôl CLASSIC C, 800 x 800 mm, dezén divoká hruška;Kancelárske pracovné stoly;201,00 €
203915;Kancelársky stôl WELS, 1800 x 850 mm, dezén agát svetlý;Kancelárske pracovné stoly;274,00 €
2030863;Písací stôl s rokovacím prvkom, 2550 x 1550 x 760 mm, wenge;Kancelárske pracovné stoly;691,00 €
154524;Stôl rokovací Select, 800 x 800 x 755 mm, buk;Kancelárske pracovné stoly;229,00 €
185294;Stôl kancelársky, 1600 x 800 x 735 mm, čerešňa;Kancelárske pracovné stoly;142,00 €
2030309;Rokovací stôl Bern, 2400 x 1200 x 740 mm, wenge;Kancelárske pracovné stoly;356,00 €
185753;Stôl konferenčný CLASSIC, 800 x 800 x 742 mm, divoká hruška;Kancelárske pracovné stoly;202,00 €
154230;Stôl ergo pravý, 1600 x 1200 x 755 mm, buk;Kancelárske pracovné stoly;241,00 €
203638;Rokovací stôl Wels, 2200x1200 mm, agát svetlý;Kancelárske pracovné stoly;341,00 €
468154;Stôl Alfa so skrinkou 1800 x 800 mm ľavý, čerešňa;Kancelárske pracovné stoly;294,00 €
6100066;Kancelársky písací stôl rovný 120 x 80 cm, biela/azúrová;Kancelárske pracovné stoly;108,00 €
203929;Písací stôl, 1800 x 800 x 760 mm, hruška;Kancelárske pracovné stoly;142,00 €
437097;Písací stôl ergonomický ľavý, čerešňa;Kancelárske pracovné stoly;145,00 €
519110;Ergonomický kancelársky pracovný stôl 160 x 120 cm, wenge pravý;Kancelárske pracovné stoly;158,00 €
154361;Stôl rokovací ukončený oblúkom, 1200 x 800 x 755 mm, čerešňa;Kancelárske pracovné stoly;184,00 €
468060;Rokovací stôl Invitation 2400 x 1200 mm, orech;Kancelárske pracovné stoly;299,00 €
154479;Rohový písací stôl SELECT so skrinkou - dĺžka 1800 mm, ľavý, čerešňa;Kancelárske pracovné stoly;531,00 €
2030207;Kancelársky stôl BERN, kovová podnož, 1200x850 mm, dezén wenge;Kancelárske pracovné stoly;211,00 €
468064;Stôl Square L 1800 x 1800 mm, čerešňa;Kancelárske pracovné stoly;239,00 €
154405;Stôl rokovací rovný Uni, 1200 x 800 x 755 mm, čerešňa;Kancelárske pracovné stoly;145,00 €
140335;Kancelársky stôl ASSIST s prístavbou, pravý, dezén dub antracit;Kancelárske pracovné stoly;337,00 €
154404;Stôl rokovací rovný Uni, 1200 x 800 x 755 mm, buk;Kancelárske pracovné stoly;145,00 €
468048;Rokovací stôl Invitation 1800 x 800 mm, buk;Kancelárske pracovné stoly;245,00 €
154526;Stôl rokovací Select, 1200 x 800 x 755 mm, buk;Kancelárske pracovné stoly;251,00 €
519073;Rohový kancelársky pracovný stôl, zaoblený 180 x 120 cm, orech, ľavý;Kancelárske pracovné stoly;201,00 €
519043;Kancelársky písací stôl rovný 140 x 80 cm, orech;Kancelárske pracovné stoly;126,00 €
519121;Rohový kancelársky pracovný stôl, zaoblený 160 x 120 cm, orech, pravý;Kancelárske pracovné stoly;184,00 €
468119;Kancelársky stôl Flexible L 1800 x 1600 mm, čerešňa;Kancelárske pracovné stoly;167,00 €
185340;Stôl konferenčný CLASSIC, 2000 x 800x 742 mm, čerešňa;Kancelárske pracovné stoly;426,00 €
185339;Stôl konferenčný, 1800 x 800 x 742 mm, čerešňa;Kancelárske pracovné stoly;391,00 €
154239;Stôl ergo pravý, 1600 x 1200 x 755 mm, čerešňa;Kancelárske pracovné stoly;259,00 €
468054;Rokovací stôl Invitation 2000 x 1000 mm, čerešňa;Kancelárske pracovné stoly;260,00 €
140305;Kancelársky stôl ASSIST, 1800 x 800 mm, dezén orech;Kancelárske pracovné stoly;198,00 €
154246;Stôl ergo pravý, 1800 x 1200 x 755 mm, buk;Kancelárske pracovné stoly;263,00 €
185951;Stôl konferenčný CLASSIC, 1200 x 800 x 742 mm, orech;Kancelárske pracovné stoly;355,00 €
185307;Kancelársky stôl, 1200 x 800 x 742 mm, čerešňa;Kancelárske pracovné stoly;182,00 €
2030202;Kancelársky stôl BERN, kovová podnož, 1000x850 mm, dezén breza;Kancelárske pracovné stoly;196,00 €
154210;Stôl pracovný, 1600 x 800 x 755 mm, buk;Kancelárske pracovné stoly;179,00 €
154416;Kancelársky stôl SELECT, 850 x 800 mm, vzor buk;Kancelárske pracovné stoly;212,00 €
185719;Kancelársky písací stôl CLASSIC C, 1400 x 800 mm, dezén buk;Kancelárske pracovné stoly;246,00 €
2030163;Kancelársky stôl BERN - kovová podnož, pravý, dĺžka 1600 mm, wenge;Kancelárske pracovné stoly;235,00 €
2030291;Rohový písací stôl BERN s kontajnerom - dĺžka 1800 mm, kovová podnož, wenge;Kancelárske pracovné stoly;468,00 €
203003;Kancelársky písací stôl, dĺžka 800 mm, javor;Kancelárske pracovné stoly;78,00 €
2030305;Rokovací stôl Bern, 2400 x 1200 x 740 mm, wenge;Kancelárske pracovné stoly;249,00 €
611161;Pracovný stôl SINGLE Wood LAYERS bez prepážok;Kancelárske pracovné stoly;277,00 €
2030898;Rohové pracovné miesto, 2550 x 2050 x 760 mm, breza;Kancelárske pracovné stoly;995,00 €
519108;Ergonomický kancelársky pracovný stôl 160 x 120 cm, čerešňa, pravý;Kancelárske pracovné stoly;158,00 €
468044;Rokovací stôl Invitation 1600 x 800 mm, čerešňa;Kancelárske pracovné stoly;236,00 €
2030967;Kancelársky stôl WELS, 2000 x 850 mm, dezén dub sivý;Kancelárske pracovné stoly;299,00 €
140301;Kancelársky stôl ASSIST, 1600 x 800 mm, dezén orech;Kancelárske pracovné stoly;181,00 €
437160;Písací stôl ARRISTO LUX, oblúk ľavý, 1800 mm, orech;Kancelárske pracovné stoly;215,00 €
2030158;Kancelársky stôl BERN - kovová podnož, pravý, dĺžka 1400 mm, breza;Kancelárske pracovné stoly;225,00 €
140322;Kancelársky stôl ASSIST s prístavbou, ľavý, dezén prír. sv. dub;Kancelárske pracovné stoly;317,00 €
2030858;Písací stôl Bern Plus s rokovacím prvkom, 2550 x 1550 mm, bříza;Kancelárske pracovné stoly;691,00 €
140330;Kancelársky stôl ASSIST s prístavbou, ľavý, dezén prír. sv. dub;Kancelárske pracovné stoly;337,00 €
185911;Kancelársky písací stôl CLASSIC A, 1200 x 700 mm, dezén orech;Kancelárske pracovné stoly;123,00 €
6100136;Ergonomický kancelársky pracovný stôl 180 x 120 cm, biela/dub prírodný, pravý;Kancelárske pracovné stoly;159,00 €
154240;Stôl ergo ľavý, 1800 x 1000 x 755 mm, buk;Kancelárske pracovné stoly;240,00 €
468130;Kancelársky stôl Flexible L 1600 x 1600 mm, orech;Kancelárske pracovné stoly;168,00 €
468134;Kancelársky stôl Flexible L 1600 x 1400 mm, čerešňa;Kancelárske pracovné stoly;162,00 €
203913;Písací stôl - pravý, 1800 x 850 x 762 mm, wenge;Kancelárske pracovné stoly;274,00 €
185729;Rohový písací stôl CLASSIC C, pravý, dezén divoká hruška;Kancelárske pracovné stoly;341,00 €
610932;Písací stôl INTEGRO, čerešňa;Kancelárske pracovné stoly;82,00 €
154439;Rohový písací stôl SELECT, ľavý, dezén čerešňa;Kancelárske pracovné stoly;362,00 €
154402;Stôl rokovací rovný, 800 x 800 x 755 mm, buk;Kancelárske pracovné stoly;120,00 €
185296;Stôl kancelársky, 1200 x 700 x 735 mm, čerešňa;Kancelárske pracovné stoly;123,00 €
185762;Stôl konferenčný CLASSIC, 1400 x 800 x 742 mm, divoká hruška;Kancelárske pracovné stoly;364,00 €
295171;Pracovný stôl METAL, 1800 x 600 x 745 mm;Kancelárske pracovné stoly;133,00 €
203872;Rohový písací stôl WELS, ľavý, 2000 x 1000 x 762 mm, dezén merano;Kancelárske pracovné stoly;299,00 €
468112;Kancelársky stôl Flexible L 1800 x 1800 mm, breza;Kancelárske pracovné stoly;172,00 €
154424;Kancelársky stôl SELECT, 1800 x 800 mm, vzor buk;Kancelárske pracovné stoly;285,00 €
185336;Stôl konferenčný, 1200 x 800 x 742 mm, čerešňa;Kancelárske pracovné stoly;355,00 €
610933;Písací stôl INTEGRO, breza;Kancelárske pracovné stoly;82,00 €
468132;Kancelársky stôl Flexible L 1600 x 1400 mm, breza;Kancelárske pracovné stoly;162,00 €
468150;Kancelársky stôl Flexible 1800 x 800 mm, orech;Kancelárske pracovné stoly;130,00 €
154441;Rohový písací stôl SELECT, pravý, dezén čerešňa;Kancelárske pracovné stoly;362,00 €
2030235;Kancelársky stôl BERN s kontajnerom - dĺžka 2000 mm, drevená podnož, wenge;Kancelárske pracovné stoly;424,00 €
185921;Kancelársky písací stôl CLASSIC B, 800 x 800 mm, dezén orech;Kancelárske pracovné stoly;170,00 €
468043;Rokovací stôl Invitation 1600 x 800 mm, buk;Kancelárske pracovné stoly;236,00 €
185310;Kancelársky písací stôl CLASSIC B, 1800x800 mm, dezén čerešňa;Kancelárske pracovné stoly;221,00 €
468131;Kancelársky stôl Flexible L 1600 x 1600 mm, wenge;Kancelárske pracovné stoly;168,00 €
185335;Stôl konferenčný, 900 x 900 x 742 mm, čerešňa;Kancelárske pracovné stoly;201,00 €
185749;Stôl konferenčný CLASSIC, 700 x 700 x 742 mm, buk;Kancelárske pracovné stoly;152,00 €
154417;Kancelársky stôl SELECT, 850 x 800 mm, vzor čerešňa;Kancelárske pracovné stoly;212,00 €
468123;Kancelársky stôl Flexible L 1800 x 1400 mm, buk;Kancelárske pracovné stoly;163,00 €
185635;Kancelársky písací stôl CLASSIC A, 1800 x 800 mm, dezén buk;Kancelárske pracovné stoly;152,00 €
6100132;Ergonomický kancelársky pracovný stôl 160 x 120 cm, biela/azúrová, pravý;Kancelárske pracovné stoly;149,00 €
154221;Pracovný stôl, rovný 1600 x 600 mm, čerešňa;Kancelárske pracovné stoly;147,00 €
140307;Kancelársky stôl ASSIST, 1800 x 800 mm, dezén dub antracit;Kancelárske pracovné stoly;198,00 €
